,date_time,location,operator,flight_no,route,ac_type,registration,cn_ln,summary,total_aboard,total_passengers,total_crew,total_fatalities,passenger_fatalities,crew_fatalities,ground_fatalities
5648,2013-04-29 15:25:00,"Bagram Air Base, Afghanistan",National Air Cargo,102,Bagram - Dubai Al Maktoum,Boeing B-747-428BCF,N949CA,25630/960,"The civilian cargo plane crashed and burned shortly after taking off from runway 03 at Bagram Air Base. The plane was carrying 5 armored vehicles. The airline's cargo operations manual did not explain how to account for the orientation of the tiedown straps when calculating how many were needed, and the inexperienced and uncertified loadmaster used too few straps. When the plane began climbing, the rearmost vehicle, weighing 28,000
pounds, broke free and smashed into the tail, severing two hydraulic  systems and the elevator jackscrew, leaving the plane uncontrollable.",7,0,7,7,0,7,0
5649,2013-05-31 12:11:00,"Moosonee, Ontario",Ornge Air Ambulance,NoData,Moosonee- Attawapiskat,Sikorsky S-76,NoData,NoData,"The air ambulance helicopter crashed 0.7 miles from its departure point. The pilot, copilot and two paramedics were killed. The helicopter was headed to Attawapiskat to pick up a patient.",4,2,2,4,2,2,0
5650,2013-06-25 00:00:00,"Gaurikund, near Kedarnath, Uttarakhand State, India.",Indian Air Force,NoData,From Gauchar airstrip,MI 172 V5 helicopter,NoData,NoData,Crashed during flood relief operations. The passengers were from paramilitary forces.,20,15,5,20,15,5,0
5651,2013-07-06 11:38:00,"San Francisco, California",Asiana Airlines,214,Shanghai - Seoul - San Francisco,Boeing B-777-28EER,HL7742,29171/553,"The aircraft crash landed short of the runway while on approach to runway 28L at San Francisco International Airport. The tail section, landing gear, and both engines separated from the fuselage and a fire erupted. Debris was scattered from the ocean front to the runway to where the aircraft came to rest. The plane's voice and flight data recorders show that the aircraft was coming in too slow and too low and that the pilots appear to have increased speed seven seconds before impact. A stall warning sounded four seconds before the crash, and the crew then made an internal decision ""to initiate a go-around 1.5 seconds to impact.Two passengers were killed and 182 injured. One passenger was run over by one of the emergency vehicles. The crew's failure to monitor and maintain the plane's airspeed, and its failure to abort the landing when in trouble. The pilot and co-pilot reasonably believed the automatic throttle would keep the plane flying fast enough to land safely, when in fact the auto throttle was effectively shut off after the pilot idled it to correct an unexplained climb earlier in the landing. The flight crew over-relied on automated systems that they did not fully understand.",307,291,16,3,3,0,0
5652,2013-07-07 11:20:00,"Soldotna, Alaksa",Rediske Air,NoData,Soldotna - Bear Lodge,de Havilland Canada DHC-3T,N93PC,280,"As soon as the plane took off speed began to decline until the plane stalled and crashed.  The probable cause of the crash was the operator’s failure to account for about 420 additional pounds of unspecified cargo, which led to loading and operating the de Havilland DHC3 Otter outside its weight and center-of-gravity limits leading to an aerodynamic stall.",10,9,1,10,9,1,0
5653,2013-08-09 08:00:00,"Mogadishu, Somalia",Military - Ethiopian Air Force,NoData,NoData,Antonov An-12,NoData,NoData,The cargo plane crashed on the runway and caught fire while attempting to land at Mofadisu International Airport.,6,0,6,4,0,4,0
5654,2013-08-14 04:49:00,"Birmingham, Alabama",United Parcel Service,1354,Louisville - Birmingham,Airbus A300F-622R,N155UP,841,"The cargo plane was on approach when it struck trees, crashed and burst into flames.",2,0,2,2,0,2,0
5655,2013-10-03 09:32:00,"Lagos, Nigeria",Associated Aviation,361,-Lagos - Akure,Embraer 120RT Brasilia,5N-BJY,120174,"The chartered plane crashed minutes after taking off from Murtala Muhammad International Airport.The aircraft lost height, after departing runwal 18L, impacted trees, a brick wall and caught fire.",20,NoData,NoData,16,NoData,NoData,0
5656,2013-10-10 14:50:00,"Kudat, Malaysia",MASwings,3002,Kota - Kudat,de Havilland Canada DHC-6 Twin Otter 310,9M-MDM,804,"While attempting to land, the Twin Otter struck a house located to the right of runway 22. The nose section was destroyed and the right wing broke off. The co-pilot and one passenger were killed.",16,14,2,2,1,1,0
5657,2013-10-14 00:00:00,"Baja California Sur, Mexico",Aereo Servicio Guerrero,NoData,Loreto - Ciudad Constitución,Cessna 208B Grand Caravan,XA-TXM,208B-0947,The plane crashed in the Sierra de La Giganta mountains while on a flight from Loreto to Ciudad Constitucion. The wreckage was found the day after contact was lost with the aircraft.,14,13,1,14,13,1,0
5658,2013-10-16 16:10:00,"Near Pakse, Laos",Lao Airlines,301,Vientiane - Pakse,ATR-72-50,RDPL-34233,1071,"The aircraft crashed into the Mekong River 5 miles from Paskse, while on approach to land and after attempting a go-around. The fuselage broke in two and sank into the river. The weather was poor at the time of the accident, with the tail end of Hurricane Nari affecting the area.  A sudden change in weather conditions and the flight crew's failure to properly execute procedure have been identified as the probable causes of the crash. The flight crew's minima of 600 feet was lower than the published minima of 990 feet and the incorrect height of 645 feet as published in the JEPPESEN Chart at that time.After aborting the aircraft's approach at an altitude of around 595 feet, the flight crew executed a right turn instead of a nominal climb as dictated by the airport's VOR/DME missed approach procedure.",49,44,5,49,44,5,0
5659,2013-10-19 15:45:00,"Fernelmont, Belgium",Aeroparaclub Namur,NoData,Parachuting,Pilatus PC-6/B2-H4 Turbo Porter,OO-NAC,710,Ten members of a parachuting club and he pilot were killed when the plane they were on lost altitude and crashed shortly after taking off.,11,10,1,11,10,1,0
5660,2013-11-03 16:00:00,"Riberalta, Bolivia",Aerocon,NoData,"Trinidad, Bolivia - Riberalta, Bolivia",Swearingen SA227-AC Metro III,CP-275,AC-721B,"While landing in heavy rain, the aircraft veered off the runway, caught fire after hitting some brush and came to rest inverted.",18,16,2,8,8,0,0
5661,2013-11-09 10:30:00,"Pujungan, Malinau district, Borneo",Military - Indonesian Army,NoData,Tarakan - Malinau,Mil- Mi-17B-5,NoData,NoData,"After losing power, the helicopter crashed into dense jungle and burst into flames. It was carrying construction materials, 8 military personnel and 13 civilian construction workers. Two military personnel and 6 passengers survived.",21,13,8,13,7,6,0
5662,2013-11-10 18:34:00,"Red Lake, Ontario, Canada",Bearskin Airlines,NoData,Sioux Lookout - Red Lake,Swearingen SA227-AC Metro II,C-FFZN,AC785B,"The aircraft was on approach to runway 26, in light snow, when it crashed and burned in the surrounding forest. Three of the five passengers and the two pilots were killed.",7,5,2,5,3,2,0
5663,2013-11-17 19:20:00,"Near Kazan, Russia",Tararstan Airlilnes,363,Moscow - Kastan,Boeing 737-53A,VQ-BBN,24785/1882,"The airliner went into a nearly vertical dive and crashed onto the runway and disintegrated, after attempting to land a second time. The aircraft hit the runway and burst into flames. The pilot in command, in executing a go-around, apparently placed the plane in an excessive nose high attitude, stalling the plane. Inexperienced crew, poor flight safety standards at the Tatarstan air company and lack of proper control over crew training.",50,44,6,50,44,6,0
5664,2013-11-19 19:55:00,"Off Fort Lauderdale, Florida",AirVac International,NoData,"Fort Lauderdale - Cozumel, Mexico",Learjet 35A,XA-USD,35A-255,The jet had just taken off from Fort Lauderdale/Hollywood International Airport when the crew radioed a request to return to the airport. That was followed by a Mayday after which the aircraft crashed into the ocean approximately 3 miles from the coast.,2,2,2,2,2,2,0
5665,2013-11-25 13:30:00,"Kibeni, Papua New Guinea",Tropicair,NoData,Kimusi - Purari,Cessna 208B Grand Caravan,P2-SAH,208B-1263,The passenger plane crash-landed in a river in Gulf provence. Seven passengers and the pilot escaped with minor injuries.,10,9,1,3,3,0,0
5666,2013-11-29 13:30:00,"Bwabwata National Park, Nambia",Mozambique Airline,470,"Maputo, Mozambique - Luanda, Angola",Embraer ERJ-190AR,C9-EMC,19000581,The airliner crashed into Bwabwata National Park while en route to Luanda. The plane was found completely burned out with no survivors. The plane went missing in bad weather and poor visibility.,33,27,6,33,27,6,0
5667,2013-11-29 20:25:00,Glasgow Scotland,Bond Air Services Ltd.,NoData,NoData,Eurocopter EC135 T2,G-SPAO,0546,The police helicopter crashed into the roof of the Clutha Pub in central Glasgow killing at least 5 patrons along with 3 aboard he helicopter. The helicopter was carrying a civilian pilot and two Strathclyde police officers.,3,2,1,3,2,1,5
5668,2013-11-29 18:30:00,"Near St. Marys, Alaska",Hageland Aviation Services,1453,Bethel - Saint Marys,Cessna 208B Grand Caravan,N12373,208B0697,The commuter plane crashed about 4 miles East of St. Marys in freezing rain.,10,9,1,4,3,1,0
5669,2013-12-05 00:00:00,"Near Cachimbo, Brazil",Heringer Taxi Aero,NoData,Pukanu - Novo Progresso,Britten Norman BN-2A-3 Islander,PT-WMY,314,"While performing an ambulance flight, the aircraft crashed under unknown circumstances in a wooded area killing 3 passengers and 2 pilots.",5,3,2,5,3,2,0
5670,2013-12-11 15:48:00,"Kalaupapa, Hawaii",Makani Kai Air,NoData,Kalaupapa - Honolulu,Cessna 208B Grand Caravan,N687MA,208B-1002,The aircraft crashed into the ocean shortly after taking off from Kalaupapa Airport. Preliminary indications are that there was catastrophic engine failure.,9,8,1,1,1,0,0
5671,2013-12-26 21:39:00,"Irkutsk, Russia",IrAvia,NoData,Novosibirsk - Ikustsk,Antonov 12,12162,3341509,"The cargo plane, carrying spare parts, crashed into a military army arsenal at Ikustsk-2 Airport while attempting to land. The crew of 6 and 3 technicians were all killed.",9,3,6,9,3,6,0
5672,2014-01-18 11:00:00,"Near Olive Creek, Guyana",Trans Guyana Airways,700,Olive Creek - Imbaimada,Cessna 208B Grand Caravan,8R-GHS,208B0830,The aircraft crashed in a wooded area while en route. Both crew members aboard were killed.,2,0,2,2,0,2,0
5673,2014-01-20 16:34:00,Near Petreasa Romania,Scoala Superioara de Aviatie Civla,NoData,Bucharest - Oradea,Britten Norman BN-2A-27 Islander,YR-BNP,822,The air ambulance left Bucharest with a medical team to obtain transplant organs. After experiencing problems with the engines the pilot attempted to make an emergency landing but crashed on a hillside in deep snow. All aboard initially survived but the pilot and a medical student died before the rescue party reached the aircraft.,7,5,2,2,1,1,0
5674,2014-02-11 11:59:00,"Near Ain Kercha, Algeria",Military - Algerian Air Force,NoData,Tamanarasset - Constatine,Lockheed C-130H-30 Hercules,7T-WHM,4919,The military transport crashed into a mountainous region approximaely 30 miles southeast of Constatine Airport. Unfavorable weather conditions and storms accompanied by snow were reported in the area.,78,NoData,NoData,77,NoData,NoData,0
5675,2014-02-16 13:15:00,"Sandhikhark, Nepal",Nepal Airlines,183,Kathmandu - Pokhara - Jumla,de Havilland Canada DHC-6 Twin Otter 300,9N-ABB,302,The passenger plane crashed into a snow covered mountain and burst into flames while en route from Pokhara to Jamia. Weather was poor at the time of the accident.,18,15,3,18,15,3,0
5676,2014-02-21 01:45:00,"Grombalia, Tunisia",Libyan Air Cargo,NoData,Tripoli - Tunis,Antonov 26,5A-DOW,11809,"The aircraft, carrying a medical team with three patients, was destroyed when it crashed in a field, 20 miles from Tunis-Carthage Airport. The pilot reported an engine on fire prior to the accident.",11,6,5,11,6,5,0
5677,2014-02-26 21:05:00,"Near Lanai Airport, Hawaii",Maui Air,NoData,Lanai - Kahului,Piper PA-31-350 Chieftain,N483VA,31-7552124,The charter flight crashed in flat grasslands near the Maui Electric Co. power plant shortly after taking off from Lanai Airport. The pilot and two passengers were killed. The plane was destroyed by fire.,6,5,1,3,2,1,0
5678,2014-03-08 02:41:00,South Indian Ocean,Malaysia Airlines,370,Kuala Lumpur - Beijing,Boeing 777-200,9M-MRO,28420/404,Radar contact was lost with the aircraft 2 hours into the flight at 0240. All indications are that the aircraft changed direction from its flight path and crashed in a remote part of the Indian Ocean southwest of Perth Australia. It is assumed all 227 passengers and crew of 12 perished.,239,227,12,239,227,12,0
