|Country code|Country name|Subject code|Subject|Scale|Decimals|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011
7395|PYF|French Polynesia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
7396|QAT|Qatar|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.0663003913533532|0.617998102101786|0.517645880647314|1.00676390993375|1.7879298102151|1.14968069080281|3.74055941852319|3.70275569828718|3.38647728747082|0.913812621933448|1.41667547318301|1.68498250470126|3.22210553523042|2.65541583362329|3.78519221996649|5.80853552287059|5.78543938783542|5.82037419855873|3.41301223504969|8.26413705144998|..|..
7397|ROM|Romania|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|2.61102699595309e-05|0.138663278135459|0.306891461188386|0.356585192210793|1.13392167503705|1.18104502386182|0.744332368309587|3.44330283937202|4.82245322032628|2.92478686515165|2.79872122712032|2.87948859073171|2.49647951247323|3.09877710028923|8.53496855864192|6.55336940529776|9.29002758892597|5.86298080126175|6.9390344651053|3.00787683118392|2.13644459154271|..
7398|RUS|Russian Federation|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|0.252278648370928|0.27835233215204|0.174645274511605|0.522086286886327|0.658376093450543|1.20136441137673|1.01909143215698|1.68929686929839|1.0451063553986|0.896367133503287|1.00290556643324|1.8492300277151|2.61318691026909|1.68662202890408|3.00035465434084|4.23735889233648|4.51591529227502|2.98689715677068|2.89686910373121|..
7399|RWA|Rwanda|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.292619148654175|0.239438015811406|0.107339962995819|0.296826271174553|0.000132689986708011|0.171031394276672|0.160470607809093|0.140344588948208|0.356358436912859|0.0893604920055097|0.47950535288372|0.276716968188762|0.159087845963564|0.25218033664965|0.366701449799531|0.311099398684763|0.361052103290425|1.79475999767896|2.1931936996618|2.2552750309245|0.752176650840544|..
7400|SAS|South Asia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.135197128453471|0.109328647063654|0.222081867080745|0.300087834941021|0.37522270206832|0.62595780852568|0.686602933907095|0.913391888613484|0.652473496970128|0.529499104054063|0.723423521805844|0.988993361643306|1.0327586317611|0.712968386578429|0.857507904915231|1.07467817964962|2.19659524980599|2.17028711709934|3.34934774112247|2.32130751191558|1.34568478402394|..
7401|SAU|Saudi Arabia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|1.5939059998298|0.121825015970557|-0.0579097110875227|1.03457091051789|0.260061686261867|-1.3159463569398|-0.714748521257931|1.84216957640824|2.93845400424673|-0.483938586257172|-0.998221211575132|0.0107315209888605|-0.325711713880595|-0.273336912538154|-0.133546945953806|3.83634825744912|5.13626653868243|6.32226508329001|8.28356161081606|9.78299992558077|4.96016866278363|..
7402|SDN|Sudan|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|-0.25087342092596|-0.00544852704192426|0.00127987599896883|-0.00180159791606356|0.775219530252755|0.0867650111376803|0.00443541828411739|0.838098952016012|3.29504774688396|3.47124544024773|3.17156362383987|4.29565864685051|4.76227165069815|7.588116261237|6.96834962896737|8.41517978235453|9.71082883384359|5.21259707283794|4.48114389835679|4.87257265648921|4.66490794586269|..
7403|SEN|Senegal|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.995201749411583|-0.134415068591442|0.356096967639797|-0.0143030704932|1.72484583261171|0.649163710581488|0.172182345876353|3.7672881686684|1.39612874451421|2.97520696275934|1.3414278123679|0.654879361548195|1.4633476289219|0.763968994264407|0.958003255529142|0.512350415160788|2.34925527560084|2.62414862655321|3.01007147537479|1.62260765726975|1.8310500811959|..
7404|SGP|Singapore|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|14.3547575954744|10.8157931820802|4.23819736157224|7.74941834644503|11.6749066022392|13.2492984150209|10.1723951430603|13.8500599719743|8.6031700320218|19.5309651981855|17.47927231366|17.2024364336255|7.06303345982574|12.4445188845155|18.6578765408562|12.3265479565497|20.1936751156664|20.8837852025294|4.53458474570065|8.33383203824328|17.349915462493|..
7405|SID|Small island developing states|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|6.2269710587|5.2470268507|2.6826926892|4.3926628617|6.356232359|7.6462173678|5.95464539|8.5893787067|5.5774381746|11.1311675513|9.7229175908|9.3274704207|4.702208801|7.3181381368|10.6288472334|7.4522552053|11.3648012009|12.1477329114|4.8924240856|6.8783639682|12.2481320937|..
7406|SLB|Solomon Islands|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|3.45100313682584|4.5303812424223|3.74177260842124|5.68739758546908|0.451074547293868|0.390094979647218|1.05180827966677|5.96421377940443|1.86864553132591|2.05313276808197|2.99430945714028|-2.32562263317565|-0.130476843591891|-0.541335495495495|1.60373771192478|4.48901268043584|7.46124743662657|10.9907967809239|14.697812326065|19.5652267352031|35.0462047304586|..
7407|SLE|Sierra Leone|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|4.99268177574486|0.962116980737208|-0.823348548789341|-0.97070141218398|-0.315182427315725|0.836853884954287|0.0704991537430663|0.211710876733867|0.015599019920449|0.0796545771454047|6.13339254068478|1.22082473899579|1.11275330799577|0.869229405969234|5.57952836611094|6.71151453476613|4.13274474279575|5.80496076891153|2.94776487827152|4.00205064147048|4.54538345580569|..
7408|SLV|El Salvador|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.0395398563623071|0.474120032426021|0.257100309563426|0.236841614890955|0.0269616642590807|0.400371063810335|-0.0465051502935415|0.530265324608428|9.19115364506113|1.73129539645865|1.32022269783253|2.01914984088762|3.28517407927754|0.938411744767956|2.29942462163651|0.322901899216178|0.0939764978341982|0.515834261681234|1.67889518157309|1.09476078765906|-0.0255095943161556|..
7409|SMR|San Marino|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
7410|SOM|Somalia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.609567092937632|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
7411|SRB|Serbia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|3.46102462926369|0.697351740210298|0.635183281312766|0.853012962014445|1.55817996558286|3.75524808913212|7.14566639446933|4.3358825547727|8.1268671512366|17.0015782331642|8.71368536019093|6.13301910915072|4.64686107927318|3.4252313662054|..
7412|SSA|Sub-Saharan Africa|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.423129092973021|0.732013572766461|0.523794556008922|0.856869340921576|1.22560654795423|1.35847843657124|1.21896341719583|2.42864843186789|2.08692619073135|2.7147440515842|1.93751198775358|4.24200399422432|3.24212748007954|3.07935303761475|2.04537311809719|2.94524329572524|2.14258982339601|3.27720024076188|3.82841837106835|3.5522113295684|3.60624752340235|..
7413|STP|Sao Tome and Principe|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|3.92359660865871|3.96853592419777|3.46960580864818|3.27917937316972|14.2104046200531|22.1570770881459|15.3511741072254|33.2018642824649|3.94816203751515|1.52433904865795|..
7414|SUR|Suriname|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|-19.2444999286142|4.22161465962364|-13.4206620826249|-10.7078677473494|-4.99214167835044|-2.96996999948907|2.2209625332065|-0.989664986476301|0.962962977312228|-6.94566673815944|-16.5888721757233|-3.51030902390812|-6.82491207365338|-5.98717843125428|-2.51293733010409|1.55569503980404|-7.6624294992309|-10.197131456106|-7.62074088159443|-2.87218811614985|..|..
7415|SVK|Slovak Republic|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|1.22355529597605|1.36073560707625|0.935540940475389|1.28656507794646|0.642981372140581|1.9212681220474|1.18398797152387|7.15131298435835|..|11.8572240906168|1.22099065751044|5.42085820365371|3.93423645844262|6.03407561421423|3.99249602669161|3.28123750803608|-0.0360029428766378|0.621268130743322|..
7416|SVN|Slovenia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|0.886401903985666|0.888500369453483|0.812623504779827|0.722578922222508|0.824932831706046|1.65009553494335|0.9989459631408|0.481100453120178|0.682823814600622|2.46888796529895|7.19324883215737|1.03757696490934|2.46530389838166|1.51153533372715|1.66700995867722|3.23656159004655|3.54447735420649|-1.30346120004935|0.766623333125456|..
7417|SWE|Sweden|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.810658871155141|2.46251183563951|-0.00202815945085202|1.83377634869682|2.88158345138048|5.8890649868402|1.98652971759173|4.05685725191737|7.85843471718241|23.4248637657683|9.6584160001349|4.94521271408369|4.93641082276084|1.59150079988505|3.34679289749003|3.27275001860483|7.13838551967583|6.00812089175305|7.7762221144025|2.59488556605189|1.15460963613229|..
7418|SWZ|Swaziland|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|2.70034538534158|7.09144992679066|6.79032644186733|5.29268935918301|4.45455442756957|3.04632956044336|1.3456235883185|-0.891291912775338|9.77601039365408|6.40244960918327|6.08598950527774|2.27262416430991|7.84003888730449|-3.39131377873194|3.0497911353462|-1.81658943476755|4.53356070846102|1.27108486957376|3.72696496806818|2.23791849259443|2.54344142061933|..
7419|SXM|Sint Maarten (Dutch part)|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
7420|SYC|Seychelles|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|5.49124691245115|5.22184932592988|2.0786001619691|3.97458613833373|6.31129277995806|9.0281794892984|5.72754179665627|9.4854396381114|8.74644675600538|8.86337817937751|3.95638273275987|10.4040180111748|6.84107522520924|8.2790338677351|5.43224522720777|9.71688572310224|15.0665748062205|24.4671672304015|26.2147877540586|34.8907925537786|39.3914990736029|..
7421|SYR|Syrian Arab Republic|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.324975391864592|0.415965901066875|0.430072936034512|0.795855010865734|2.47974218584828|0.877446473138053|0.645415766215005|0.55152505755185|0.539443654976561|1.65681022400414|1.39708924846024|0.521331121034726|0.532845305559089|0.71438681556379|1.09944526999051|1.73256153580627|1.97703014826033|3.07387806177444|2.78993153542244|4.76419849077005|2.33643669673227|..
7422|TCA|Turks and Caicos Islands|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
7423|TCD|Chad|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.540661609643877|0.225849878292158|0.104193611004374|1.0360646525322|2.29476172227719|2.25542736314726|2.45535198218154|2.8675009460644|1.24361084313871|1.59572413228294|8.31539232427337|26.9030875192689|46.487820027317|26.0412835448152|10.5729724668156|-1.87370194095551|-4.57807858907461|-0.990281599285021|2.79502000117009|6.75258513830027|10.2978459016336|..
7424|TGO|Togo|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|1.12007097054021|0.404408588083351|-0.774356402509357|-0.962542298839208|1.56920682701201|1.99854853806023|1.18118869369972|1.40097475084924|1.90013374066332|2.70002445304266|3.15409019843508|4.78788844461601|3.6151393602454|1.91783135064586|2.88005124647853|3.64003311011542|3.51076918686139|1.94822063140267|0.754987603313957|1.53746050512331|1.30201062431423|..
7425|THA|Thailand|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|2.86320415546759|2.05017747927966|1.89589036239209|1.44310936167653|0.946891501090278|1.23077858924143|1.28379657956541|2.58116353450031|6.53927007036114|4.9765069930785|2.74270180383643|4.38577812897679|2.63374303359375|3.6681628162672|3.63224466884624|4.56777441970513|4.56467150210206|4.58503716152401|3.12977895655688|1.88703129039633|1.97782997349913|..
7426|TJK|Tajikistan|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|0.471390118365713|0.546549673659195|0.891481143845449|0.812002629627446|1.72431455335747|1.9526099063914|2.2679944883273|0.616887659058633|2.73584242044526|0.878574054438036|2.95356584749054|2.0364957098524|13.1023899515521|2.35604544000318|11.9646345236838|9.67785063641204|7.28081619931467|0.317776406827329|0.279901590771099|..
7427|TKM|Turkmenistan|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|2.48488158053872|4.02168020114266|9.38672671185894|4.54170672239638|4.40229630032415|2.39092318205044|5.10061127159045|4.50999024060814|4.80936257032639|6.18552682416767|3.78088241730494|5.17229951232728|5.1601881088344|7.11158374904499|6.75922962962963|7.50419842959504|20.9289010425568|9.88421751921799|..
7428|TMP|Timor-Leste|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|1.51746138347884|..|0.27356326587645|2.59414607161381|2.18704847843148|7.97278499211812|8.34966555183946|39.8925820256776|..
7429|TON|Tonga|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.174231312467281|0.271529151695082|0.893024883779202|1.57271653534424|1.43495430338599|0.50776521808952|0.129785223985766|-0.00496168158485316|0.0242249727832054|0.492204472487906|2.54616619400804|0.666926370366693|-0.181357119177931|1.62562244792635|1.92288629881626|2.77463731045032|3.41003460450106|9.06575969005988|1.19711859558264|-0.0111164563447549|4.53500427095122|..
7430|TTO|Trinidad and Tobago|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|2.15884459804838|3.15768697862125|3.2154479302843|8.27134690608469|10.4336659755311|5.60934990377992|6.17063284000963|17.4170608899531|12.0748258214733|9.44782286836571|8.33301113492429|9.46075971699916|8.77748659123406|7.19386649979017|7.74638949687883|5.879635009237|4.80505925137971|3.8181121191654|10.3225096892139|3.61361303494484|2.69336972036142|..
7431|TUN|Tunisia|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.620645309363774|0.959532828640886|3.39259638003038|3.84625647958393|2.76353438382719|1.46604336771763|1.21679619984828|1.79439939453404|3.27996805843652|1.68206056261938|3.8685843116974|2.43414339375869|3.90926194445173|2.35113572981674|2.28120847601784|2.49601872013107|10.562107033996|4.30069467846954|6.45980431693994|3.66583835815318|3.41495341516622|..
7432|TUR|Turkey|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.453953302827404|0.536277347901635|0.530500633638446|0.352506324566365|0.465222433571291|0.522167204269278|0.397849726303829|0.4240532504307|0.349069821613552|0.313511667128571|0.368386949704629|1.71015793495675|0.465307176874748|0.561706341166105|0.710157955337254|2.0768982854085|3.80203360461454|3.40675657542711|2.6705461691675|1.36830954964077|1.26186046403061|..
7433|TUV|Tuvalu|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|..|..|2.20441877644215|..|0.324274394615136|..|0.391929622407375|0.146127266813427|-6.60915782799226|4.24584349301065|167.382676798725|0.0536820666364934|0.182052483598875|-0.0901435307885588|19.9903045962255|0.497205943536404|5.58486512388313|8.54101566547823|4.78456627099723|..
7434|TZA|Tanzania|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.00023481117543528|0.000201751307158204|0.264476039540699|0.480488346191494|1.10845937795722|2.2822311631049|2.31007875191694|2.05475596824439|1.8437958434672|5.32799962822173|4.54949387115258|3.74437305953645|3.66702094192258|3.12424013503798|1.76778305706171|6.61523053494372|2.81231244794729|3.45612294334283|1.93118675854477|1.94000737665557|1.87990997272381|..
7435|UGA|Uganda|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|-0.137301381480188|0.0301048019698371|0.104988427650774|1.69542093421373|2.21028781677033|2.10569519917816|2.00179157800548|2.79136538541262|3.18915524586374|2.33722633189323|2.59476183559659|2.59388844451322|2.98852735237072|3.19082033282092|3.72044064397417|4.11166501671824|6.45734179869424|6.64908095680924|5.04722295853989|4.99063057901216|4.80389137755733|..
7436|UKR|Ukraine|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|..|..|0.270481194066607|0.304652535338963|0.302571544081091|0.55378257345916|1.16926049193873|1.24226327670643|1.77397921876831|1.57058253053217|1.90329791979863|2.083698124296|1.63470785173376|2.84044706445628|2.64321685940547|9.06410155577503|5.20077992770416|6.93040121765263|6.05085599033226|4.10824159545407|4.70893389134182|..
7437|UMC|Upper middle income|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.793841273996476|1.15689799860054|1.27947543161374|1.72942839258447|2.18643499979123|2.11551061440704|2.41202362705759|3.09718079402767|3.19307282986056|3.65036921834559|3.04551228349512|3.18927449718421|2.92784385251389|2.48237087737813|2.89974787750924|3.53916995101076|3.52534418518295|3.94812471616641|3.70168661033094|2.32153030322273|2.71223480922014|..
7438|URY|Uruguay|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.446722403441275|0.288590416893407|0.0877454726768734|0.676569935912851|0.884141497195337|0.811497222313885|0.666814008058391|0.527331393122716|0.646421114605058|0.981072955804024|1.17682158182614|1.4201537535127|1.42394136328586|3.45691848346797|2.42847714139865|4.88052996080588|7.54203958453535|5.56802612661932|5.80358822807924|4.02817529968688|4.04054947842636|..
7439|USA|United States|BX.KLT.DINV.WD.GD.ZS|Foreign direct investment net inflows (% of GDP)|0|1|0.843187034847326|0.390847623383412|0.31636270720879|0.780507071351532|0.659631361445955|0.787637632181402|1.11622866431861|1.27887119239387|2.04816382564924|3.11195570368778|3.24558532347355|1.63202689101906|0.796679949387169|0.57488367059842|1.23571192739771|0.895394961724048|1.82324050329179|1.58032154340836|2.16895271002805|1.12918064070522|1.61993910467413|..
